experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.positive_subsets,dataset.filters.negative_subsets,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio,validation_package.used,validation_package.positive_count,validation_package.negative_count,validation_package.total_count
stage13_171,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.65,0.939,0.919,0.929,0.906,0.964,0.983,0.95,0.892,0.85,0.87,0.881,0.945,0.948,2025-12-21T20:43:57.761761Z,1fe5a35cc9942d28bd28d12dd0df535f68157a0f,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,1024.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_172,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.824,0.883,0.05,0.999,0.572,0.728,0.798,0.795,0.783,2025-12-21T20:43:58.346982Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,1024.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_173,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.914,0.876,0.894,0.862,0.944,0.973,0.05,0.855,0.814,0.834,0.847,0.921,0.931,2025-12-21T20:43:58.968211Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,1024.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_174,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.996,0.679,0.808,0.784,0.862,0.909,0.05,0.997,0.6,0.749,0.811,0.819,0.809,2025-12-21T20:43:59.574466Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,1024.0,True,0.5,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_175,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.817,0.878,0.05,0.998,0.557,0.715,0.791,0.782,0.77,2025-12-21T20:44:00.239749Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,1024.0,True,0.75,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_176,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.838,0.897,0.05,0.997,0.569,0.725,0.796,0.793,0.784,2025-12-21T20:44:00.827091Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,1024.0,True,0.75,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_177,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.981,0.721,0.832,0.805,0.885,0.939,0.05,0.989,0.624,0.765,0.819,0.863,0.864,2025-12-21T20:44:01.468127Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,1024.0,True,0.75,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_178,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.783,0.856,0.05,1.0,0.525,0.688,0.776,0.768,0.755,2025-12-21T20:44:02.195672Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,1024.0,True,0.9,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_179,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.785,0.857,0.05,1.0,0.517,0.681,0.772,0.767,0.754,2025-12-21T20:44:02.886970Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,1024.0,True,0.9,True,repeat,0.0,True,647.0,2602.0,3249.0
stage13_180,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData\\curated\\bestLowQuality\\small'],['AudioData\\curated\\hardNeg\\hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.779,0.853,0.05,1.0,0.508,0.674,0.768,0.763,0.75,2025-12-21T20:44:03.492582Z,8c9cb74aa2b71ad75b957e9412cb7fe27ca782a1,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,1024.0,True,0.9,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.819,0.88,0.05,0.998,0.574,0.729,0.799,0.794,0.782,2025-12-21T20:44:04.038572Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.949,0.805,0.871,0.841,0.918,0.961,0.05,0.973,0.7,0.814,0.849,0.9,0.909,2025-12-21T20:44:04.611778Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_003,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.0,0.667,1.0,0.8,0.667,0.811,0.875,0.15,0.998,0.56,0.717,0.792,0.786,0.774,2025-12-21T20:44:05.277640Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.05,0.996,0.701,0.823,0.799,0.867,0.912,0.05,0.997,0.61,0.757,0.815,0.815,0.805,2025-12-21T20:44:05.888656Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_005,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,123.0,0.95,0.932,0.938,0.935,0.913,0.949,0.959,0.85,0.908,0.81,0.856,0.872,0.921,0.913,2025-12-21T20:44:06.521859Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_006,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.813,0.875,0.05,0.997,0.558,0.715,0.791,0.782,0.769,2025-12-21T20:44:07.118159Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_007,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.05,0.996,0.69,0.816,0.792,0.858,0.906,0.05,0.984,0.614,0.756,0.813,0.813,0.804,2025-12-21T20:44:07.740810Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_008,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.15,0.825,0.92,0.87,0.816,0.908,0.957,0.2,0.821,0.836,0.828,0.837,0.925,0.934,2025-12-21T20:44:08.325644Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_009,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.9,0.945,0.917,0.931,0.909,0.973,0.987,0.9,0.853,0.802,0.827,0.842,0.923,0.933,2025-12-21T20:44:08.897506Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_010,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,456.0,0.0,0.667,1.0,0.8,0.667,0.799,0.916,0.15,0.826,0.682,0.747,0.782,0.834,0.869,2025-12-21T20:44:09.471667Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_011,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.998,0.677,0.807,0.784,0.866,0.912,0.05,0.995,0.591,0.741,0.806,0.812,0.804,2025-12-21T20:44:10.075967Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_012,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.65,0.958,0.926,0.942,0.924,0.975,0.989,0.75,0.937,0.855,0.894,0.904,0.959,0.963,2025-12-21T20:44:10.639421Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_013,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.0,0.667,1.0,0.8,0.667,0.776,0.851,0.05,1.0,0.516,0.681,0.772,0.762,0.748,2025-12-21T20:44:11.188109Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_014,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.05,0.955,0.942,0.949,0.932,0.963,0.973,0.05,0.876,0.799,0.835,0.852,0.899,0.887,2025-12-21T20:44:11.735748Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage14_015,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,789.0,0.45,0.944,0.935,0.94,0.92,0.973,0.985,0.95,0.908,0.837,0.871,0.883,0.941,0.942,2025-12-21T20:44:12.360435Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_001,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,333.0,0.0,0.667,1.0,0.8,0.667,0.749,0.895,0.05,0.988,0.569,0.722,0.794,0.773,0.818,2025-12-21T20:44:12.911499Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_002,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,333.0,0.05,0.997,0.794,0.884,0.861,0.972,0.983,0.05,0.956,0.738,0.833,0.861,0.937,0.942,2025-12-21T20:44:13.486553Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_003,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,333.0,0.05,0.957,0.869,0.911,0.887,0.962,0.981,0.05,0.965,0.684,0.8,0.839,0.899,0.904,2025-12-21T20:44:14.094434Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_004,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,333.0,0.0,0.667,1.0,0.8,0.667,0.86,0.92,0.05,0.994,0.585,0.736,0.803,0.825,0.823,2025-12-21T20:44:14.721927Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_005,333,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,333.0,0.05,0.999,0.686,0.814,0.79,0.854,0.903,0.05,0.999,0.585,0.738,0.804,0.797,0.785,2025-12-21T20:44:15.288836Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_006,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,444.0,0.05,0.997,0.756,0.86,0.836,0.92,0.948,0.05,0.991,0.678,0.805,0.845,0.884,0.881,2025-12-21T20:44:15.895475Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_007,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,444.0,0.05,0.946,0.857,0.9,0.872,0.951,0.977,0.4,0.874,0.815,0.844,0.858,0.93,0.938,2025-12-21T20:44:16.508602Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_008,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,444.0,0.05,0.952,0.711,0.814,0.784,0.87,0.931,0.05,0.916,0.641,0.754,0.803,0.856,0.867,2025-12-21T20:44:17.142681Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_009,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,444.0,0.05,0.845,0.849,0.847,0.795,0.883,0.944,0.05,0.868,0.666,0.754,0.795,0.867,0.874,2025-12-21T20:44:17.710159Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_010,444,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,444.0,0.0,0.667,1.0,0.8,0.667,0.84,0.894,0.05,0.999,0.563,0.72,0.794,0.789,0.777,2025-12-21T20:44:18.299593Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_011,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,555.0,0.0,0.667,1.0,0.8,0.667,0.847,0.901,0.05,0.993,0.603,0.751,0.811,0.815,0.805,2025-12-21T20:44:18.873378Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_012,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,555.0,0.05,0.98,0.736,0.841,0.814,0.904,0.948,0.05,0.958,0.603,0.74,0.8,0.826,0.833,2025-12-21T20:44:19.487634Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_013,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,555.0,0.05,0.909,0.776,0.837,0.799,0.874,0.929,0.15,0.899,0.666,0.765,0.807,0.83,0.841,2025-12-21T20:44:20.039389Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_014,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,555.0,0.75,0.909,0.884,0.896,0.864,0.938,0.972,0.85,0.867,0.763,0.812,0.833,0.898,0.917,2025-12-21T20:44:20.604361Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.25,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_015,555,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,555.0,0.3,0.76,0.92,0.833,0.753,0.872,0.943,0.95,0.941,0.605,0.737,0.796,0.802,0.849,2025-12-21T20:44:21.237985Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_016,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,666.0,0.0,0.667,1.0,0.8,0.667,0.815,0.918,0.1,0.895,0.639,0.745,0.794,0.828,0.855,2025-12-21T20:44:21.803927Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.5,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_017,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,666.0,0.0,0.667,1.0,0.8,0.667,0.811,0.874,0.05,0.999,0.554,0.713,0.789,0.785,0.773,2025-12-21T20:44:22.343142Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,0.75,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
stage15_018,666,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",['AudioData/curated/bestLowQuality/small'],['AudioData/curated/hardNeg/hardneg_conf_min_50'],,data\splits,['train'],data\manifest.csv,666.0,0.05,0.979,0.741,0.844,0.817,0.884,0.925,0.1,0.992,0.599,0.747,0.809,0.807,0.796,2025-12-21T20:44:23.009179Z,4dc6aa9ec65a1e7d981cc5b0d3c5189b9b47f832,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,512.0,True,0.25,True,repeat,0.0,True,647.0,2602.0,3249.0
